Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,EUR=,XAU=,GDX,GLD
2020-08-17,114.6075,210.28,48.93,159.1205,203.07,337.91,1.1869,1985.5291,42.96,186.5
2020-08-18,115.5625,211.49,48.65,165.6245,201.31,338.64,1.1929,2000.95,42.66,188.18
2020-08-19,115.7075,209.7,48.33,163.024,203.02,337.23,1.1836,1929.54,41.01,182.24
2020-08-20,118.275,214.58,49.17,164.8685,201.85,338.28,1.1859,1942.6,41.97,183.5
2020-08-21,124.37,213.02,49.28,164.236,202.43,339.48,1.1795,1939.4042,40.89,182.03
2020-08-24,125.8575,213.69,49.14,165.37300000000002,207.34,342.92,1.1787,1932.4495,40.65,181.0
2020-08-25,124.825,216.47,49.43,167.3245,206.0,344.12,1.1833,1927.9399,40.58,181.22
2020-08-26,126.5225,221.15,49.55,172.0925,207.22,347.57,1.1829,1953.453,41.6,183.36
2020-08-27,125.01,226.58,49.4,170.0,210.15,348.33,1.1821,1928.9099,40.66,181.24
2020-08-28,124.8075,228.91,50.43,170.09000000000003,207.71,350.58,1.1903,1964.4921,41.96,184.39
2020-08-31,129.04,225.53,50.95,172.548,204.87,349.31,1.1936,1969.75,42.27,184.83
2020-09-01,134.18,227.27,50.79,174.95600000000002,205.46,352.6,1.191,1970.1415,41.67,185.05
2020-09-02,131.4,231.65,52.25,176.5725,210.04,357.7,1.1853,1942.6206,41.76,182.62
2020-09-03,120.88,217.3,50.39,168.4,207.56,345.39,1.1849,1930.5197,41.29,181.14
2020-09-04,120.96,214.25,50.08,164.731,210.94,342.57,1.1838,1932.45,40.86,181.64
2020-09-07,,,,,,,1.1817,1928.8224,,
2020-09-08,112.82,202.66,48.91,157.49200000000002,202.48,333.21,1.1779,1930.9283,40.58,181.29
2020-09-09,117.32,211.29,49.62,163.43050000000002,202.22,339.79,1.1802,1946.6556,42.34,183.05
2020-09-10,113.49,205.37,48.96,158.7555,200.01,333.89,1.1813,1954.0699,41.58,182.46
2020-09-11,112.0,204.03,49.28,155.811,200.92,334.06,1.1845,1941.5,41.16,182.45
2020-09-14,115.355,205.41,49.41,155.1485,201.34,338.46,1.1868,1956.3691,42.79,183.89
2020-09-15,115.54,208.78,50.0,157.80650000000003,198.0,340.17,1.1845,1955.5201,42.79,183.45
2020-09-16,112.13,205.05,50.37,153.905,200.68,338.82,1.1814,1959.3182,42.85,183.97
2020-09-17,110.34,202.91,50.32,150.4365,194.83,335.84,1.1847,1942.6,42.1,182.96
2020-09-18,106.84,200.39,49.89,147.7455,194.86,330.65,1.1837,1949.6927,41.36,183.2
2020-09-21,110.08,202.54,49.72,148.02349999999998,194.0,326.97,1.1769,1912.5699,39.84,179.52
2020-09-22,111.81,207.42,49.95,156.4495,191.62,330.3,1.1706,1899.2814,40.02,178.65
2020-09-23,107.12,200.59,48.82,149.99300000000002,186.12,322.64,1.1659,1863.5499,37.63,174.79
2020-09-24,108.22,203.19,49.16,150.9895,195.11,323.5,1.1672,1868.036,38.69,175.44
2020-09-25,112.28,207.82,49.94,154.75650000000002,194.95,328.73,1.163,1860.05,38.42,174.94
2020-09-28,114.96,209.44,51.43,158.70250000000001,199.07,334.19,1.1664,1880.8511,38.87,176.7
2020-09-29,114.09,207.26,51.19,157.24400000000003,196.79,332.37,1.1742,1897.6899,39.37,178.19
2020-09-30,115.81,210.33,51.78,157.43650000000002,200.97,334.89,1.1718,1885.4399,39.16,177.12
2020-10-01,116.79,212.46,52.24,161.06300000000002,198.55,337.04,1.1747,1905.0491,39.57,178.7
2020-10-02,113.02,206.19,51.01,156.25,199.9,333.84,1.1713,1898.7,38.97,178.54
2020-10-05,116.5,210.38,51.69,159.96,201.8,339.76,1.1781,1912.8979,39.57,179.41
2020-10-06,113.16,205.91,51.37,154.99800000000002,201.09,334.93,1.1734,1877.1262,38.11,177.3
2020-10-07,115.08,209.83,52.67,159.7845,203.6,340.76,1.176,1887.2233,38.35,177.22
2020-10-08,114.97,210.58,53.37,159.52750000000003,207.98,343.78,1.1758,1893.0909,38.97,177.85
2020-10-09,116.97,215.81,52.82,164.3325,207.54,346.85,1.1824,1929.43,40.78,181.08
2020-10-12,124.4,221.4,53.88,172.1465,214.12,352.43,1.1813,1921.9496,40.67,180.56
2020-10-13,121.1,222.86,53.83,172.18150000000003,210.81,350.13,1.1744,1890.818,40.25,177.72
2020-10-14,121.19,220.86,53.55,168.18550000000002,211.23,347.93,1.1746,1900.887,40.96,178.27
2020-10-15,120.71,219.66,53.85,166.9325,208.6,347.5,1.1706,1907.824,40.3,178.92
2020-10-16,119.02,219.66,54.16,163.6355,206.21,347.29,1.1718,1898.97,39.83,178.3
2020-10-19,115.98,214.22,54.58,160.3605,205.69,342.01,1.1766,1904.2697,39.16,178.39
2020-10-20,117.51,214.65,53.43,160.8505,208.03,343.38,1.1821,1906.3853,39.46,179.25
2020-10-21,116.87,214.8,53.5,159.247,202.91,342.73,1.1861,1924.4941,39.92,180.6
2020-10-22,115.75,214.89,53.9,158.82000000000002,205.4,344.61,1.1816,1904.042,39.19,178.83
2020-10-23,115.04,216.23,48.2,160.22000000000003,205.04,345.78,1.1859,1900.7946,38.82,178.64
2020-10-26,115.05,210.08,46.72,160.352,201.14,339.39,1.1808,1901.6938,38.21,178.55
2020-10-27,116.6,213.25,45.64,164.31650000000002,195.68,338.22,1.1795,1906.83,38.83,179.02
2020-10-28,111.2,202.68,44.25,158.139,189.77,326.66,1.1744,1877.0619,36.52,176.13
2020-10-29,115.32,204.72,44.11,160.55050000000003,189.94,329.98,1.1674,1867.1346,36.95,175.4
2020-10-30,108.86,202.47,44.28,151.8075,189.04,326.54,1.1647,1877.95,37.49,176.2
2020-11-02,108.77,202.33,44.46,150.22400000000002,190.2,330.2,1.164,1895.0955,38.63,177.91
2020-11-03,110.44,206.43,44.85,152.4205,197.93,336.03,1.1711,1908.36,39.37,178.92
2020-11-04,114.95,216.39,45.7,162.058,197.87,343.54,1.1722,1903.21,38.47,178.82
2020-11-05,119.03,223.29,45.68,166.10000000000002,202.96,350.24,1.1821,1948.56,41.22,182.93
2020-11-06,118.69,223.72,45.39,165.5685,201.26,350.16,1.1872,1951.51,41.42,183.19
2020-11-09,116.32,218.39,45.6,157.187,214.93,354.56,1.1813,1861.86,38.88,175.08
2020-11-10,115.97,211.01,45.44,151.751,217.47,354.04,1.1814,1876.5,37.56,175.66
2020-11-11,119.49,216.55,46.35,156.86950000000002,218.05,356.67,1.1777,1864.71,37.15,174.9
2020-11-12,119.21,215.44,44.95,155.514,214.51,353.21,1.1804,1875.7566,37.49,175.96
2020-11-13,119.26,216.51,45.46,156.44050000000001,219.08,358.1,1.1832,1888.0398,38.01,177.16
2020-11-16,120.3,217.23,46.19,156.553,222.38,362.57,1.1853,1888.5177,37.76,177.15
2020-11-17,119.39,214.46,45.53,156.78300000000002,224.65,360.62,1.1861,1878.6031,36.94,176.5
2020-11-18,118.03,211.08,45.06,155.27300000000002,224.3,356.28,1.1852,1871.41,35.82,175.49
2020-11-19,118.64,212.42,45.62,155.851,224.57,357.78,1.1873,1867.3678,35.52,175.16
2020-11-20,117.34,210.39,45.39,154.97000000000003,223.35,355.33,1.1853,1870.4858,35.9,175.69
2020-11-23,113.85,210.11,46.06,154.9195,228.83,357.46,1.184,1835.85,34.36,172.23
2020-11-24,115.17,213.86,47.01,155.90300000000002,237.5,363.22,1.1888,1807.51,33.42,169.59
2020-11-25,116.03,213.87,47.05,159.25350000000003,236.54,362.66,1.1913,1805.2983,34.04,169.51
2020-11-26,,,,,,,1.1913,1810.5699,,
2020-11-27,116.59,215.23,47.45,159.76700000000002,235.4,363.67,1.1962,1788.1288,34.23,167.79
2020-11-30,119.05,214.07,48.35,158.40200000000002,230.58,362.06,1.1928,1777.019,34.68,166.67
2020-12-01,122.72,216.21,49.56,161.00400000000002,232.08,366.02,1.207,1814.8685,35.96,170.18
2020-12-02,123.08,215.37,49.9,160.17650000000003,237.65,366.79,1.2115,1831.01,35.97,171.46
2020-12-03,122.94,214.24,50.99,159.3365,235.47,366.69,1.214,1840.36,35.51,172.81
2020-12-04,122.25,214.36,51.985,158.12900000000002,239.58,369.85,1.212,1837.61,35.31,172.32
2020-12-07,123.75,214.29,50.2,157.9,238.45,369.09,1.2108,1863.69,36.5,174.89
2020-12-08,124.38,216.01,50.69,158.86450000000002,238.84,370.17,1.2101,1871.36,36.35,175.5
2020-12-09,121.78,211.8,50.07,155.21,242.82,366.85,1.2081,1839.11,35.4,172.5
2020-12-10,123.24,210.52,50.26,155.0745,244.4,366.73,1.2136,1835.31,35.24,172.17
2020-12-11,122.41,213.26,49.73,155.82100000000003,239.99,366.3,1.2111,1839.0272,35.08,172.49
2020-12-14,121.78,214.2,50.47,157.8485,237.79,364.66,1.2143,1827.1699,34.29,171.54
2020-12-15,127.88,214.13,50.665,158.256,242.43,369.59,1.2151,1853.46,35.37,173.94
2020-12-16,127.81,219.28,51.12,162.048,243.77,370.17,1.2197,1864.1456,36.03,174.9
2020-12-17,128.7,219.42,50.65,161.804,244.43,372.24,1.2266,1885.8693,37.29,176.74
2020-12-18,126.655,218.59,47.46,160.0825,242.13,369.18,1.2255,1880.66,36.58,176.44
2020-12-21,128.23,222.59,46.36,160.309,256.98,367.86,1.2242,1876.21,36.35,175.88
2020-12-22,131.88,223.94,46.17,160.32600000000002,250.09,367.24,1.2161,1859.56,35.29,174.49
2020-12-23,130.96,221.02,46.57,159.26350000000002,256.45,367.57,1.2185,1872.0759,35.92,175.65
2020-12-24,131.97,222.75,47.07,158.6345,256.16,369.0,1.2186,1876.5649,36.03,176.35
2020-12-25,,,,,,,1.2204,1875.825,,
2020-12-28,136.69,224.96,47.07,164.198,259.59,372.17,1.2214,1871.19,35.69,175.71
2020-12-29,134.87,224.15,49.39,166.10000000000002,258.01,371.46,1.2247,1877.9918,35.74,176.35
2020-12-30,133.72,221.68,48.75,164.29250000000002,259.45,371.99,1.2295,1893.3682,36.56,177.7
2020-12-31,132.69,222.42,49.82,162.8465,263.71,373.88,1.2213,1896.4875,36.02,178.36
2021-01-01,,,,,,,1.2212,1898.1,,
2021-01-04,129.41,217.69,49.67,159.3315,265.0,368.79,1.2248,1942.2753,38.51,182.33
2021-01-05,131.01,217.9,50.61,160.92550000000003,270.93,371.33,1.2294,1949.35,38.5,182.87
2021-01-06,126.6,212.25,51.1,156.919,285.55,373.55,1.2325,1918.81,38.46,179.9
2021-01-07,130.92,218.29,52.19,158.108,291.65,379.1,1.227,1912.499,38.37,179.48
2021-01-08,132.05,219.62,51.65,159.135,290.08,381.26,1.2218,1848.26,36.52,173.34
2021-01-11,128.98,217.49,51.54,155.71050000000002,293.83,378.69,1.2149,1844.6613,35.78,173.0
2021-01-12,128.8,214.93,53.24,156.0415,302.21,378.77,1.2207,1855.6292,36.04,174.12
2021-01-13,130.89,216.34,56.95,158.2945,302.94,379.79,1.2157,1843.41,35.64,173.37
2021-01-14,128.91,213.02,59.25,156.3735,307.87,378.46,1.2156,1846.3694,35.61,173.28
2021-01-15,127.14,212.65,57.58,155.2125,301.01,375.7,1.2078,1826.59,34.51,171.13
2021-01-18,,,,,,,1.2076,1836.89,,
2021-01-19,127.83,216.44,57.99,156.038,294.2,378.65,1.2128,1839.3369,34.87,172.58
2021-01-20,132.03,224.34,58.67,163.169,290.47,383.89,1.2104,1870.9063,36.04,175.39
2021-01-21,136.87,224.97,62.46,165.3495,289.37,384.24,1.2162,1869.91,35.71,175.28
2021-01-22,139.07,225.95,56.66,164.6115,289.39,382.88,1.2167,1852.55,35.23,173.9
2021-01-25,142.92,229.53,55.44,164.70000000000002,283.04,384.39,1.2137,1854.9915,35.19,174.05
2021-01-26,143.16,232.33,55.21,166.30650000000003,281.76,383.79,1.216,1850.31,35.09,173.62
2021-01-27,142.06,232.9,53.59,161.62900000000002,273.33,374.41,1.2108,1843.99,33.74,172.52
2021-01-28,137.09,238.93,56.065,161.881,275.02,377.63,1.2121,1840.36,34.58,172.68
2021-01-29,131.96,231.96,55.51,160.31,271.17,370.07,1.2136,1846.09,34.51,172.61
2021-02-01,134.14,239.65,56.69,167.144,274.73,376.23,1.2059,1860.16,35.68,174.23
2021-02-02,134.99,239.51,58.0,169.0,286.97,381.55,1.2042,1837.3502,34.62,172.11
2021-02-03,133.94,243.0,57.68,165.62650000000002,288.55,381.85,1.2034,1833.7607,34.61,171.85
2021-02-04,137.39,242.01,58.79,166.55,293.75,386.19,1.1962,1792.26,33.84,168.15
2021-02-05,136.76,242.2,58.18,167.60750000000002,293.5,387.71,1.2042,1811.6156,34.61,169.81
2021-02-08,136.91,242.47,59.16,166.14700000000002,300.15,390.51,1.2048,1830.16,35.22,171.52
2021-02-09,136.01,243.77,58.78,165.25,300.46,390.25,1.2117,1837.06,35.18,172.08
2021-02-10,135.39,242.82,58.86,164.329,304.28,390.08,1.2116,1842.2161,35.28,172.71
2021-02-11,135.13,244.49,60.66,163.1065,302.32,390.71,1.2128,1825.36,34.81,171.21
2021-02-12,135.37,244.99,61.81,163.8855,306.32,392.64,1.2118,1823.46,34.78,170.69
2021-02-15,,,,,,,1.2127,1818.5129,,
2021-02-16,133.19,243.7,62.47,163.4475,311.96,392.3,1.2104,1794.31,34.09,168.24
2021-02-17,130.84,244.2,61.85,165.43200000000002,312.74,392.39,1.2036,1776.26,33.22,166.33
2021-02-18,129.71,243.79,61.61,166.41150000000002,309.9,390.72,1.2088,1775.4897,32.79,166.32
2021-02-19,129.87,240.97,63.01,162.495,315.62,390.03,1.2117,1782.31,32.74,167.01
2021-02-22,126.0,234.51,60.71,159.037,316.87,387.03,1.2154,1808.66,34.21,169.51
2021-02-23,125.86,233.27,61.12,159.72500000000002,319.21,387.5,1.2149,1805.06,33.44,169.12
2021-02-24,125.35,234.55,63.19,157.97650000000002,330.64,391.77,1.2164,1804.36,33.7,169.0
2021-02-25,120.99,228.99,60.4,152.858,327.76,382.33,1.2176,1769.8792,32.33,165.82
2021-02-26,121.26,232.38,60.78,154.6465,319.48,380.36,1.2074,1733.49,31.13,161.81
2021-03-01,127.79,236.94,62.88,157.30700000000002,329.92,389.58,1.2047,1723.8389,30.9,161.53
2021-03-02,125.12,233.87,61.24,154.72650000000002,330.94,386.54,1.2089,1738.0878,31.96,162.41
2021-03-03,122.06,227.56,59.9,150.25,334.43,381.42,1.2062,1710.95,31.35,160.62
2021-03-04,120.13,226.73,58.33,148.8785,329.29,376.7,1.1966,1697.19,31.37,159.04
2021-03-05,121.42,231.6,60.74,150.023,327.37,383.63,1.1917,1700.86,31.78,159.14
2021-03-08,116.36,227.39,59.85,147.5975,334.19,381.72,1.1843,1681.2439,31.39,157.49
2021-03-09,121.085,233.78,62.67,153.1425,330.59,387.17,1.1898,1715.36,32.3,160.84
2021-03-10,119.98,232.42,62.25,152.882,342.02,389.58,1.1925,1726.048,32.43,161.66
2021-03-11,121.96,237.13,63.31,155.67950000000002,342.1,393.53,1.1984,1721.41,33.05,161.52
2021-03-12,121.03,235.75,62.9,154.4745,348.81,394.06,1.1952,1726.4069,33.08,161.49
2021-03-15,123.99,234.81,63.79,154.084,346.05,396.41,1.1928,1731.8362,33.62,162.2
2021-03-16,125.57,237.71,64.78,154.59300000000002,341.71,395.91,1.19,1730.9399,33.49,162.35
2021-03-17,124.76,237.04,65.78,156.78650000000002,344.95,397.26,1.1978,1744.4399,34.21,163.51
2021-03-18,120.53,230.72,63.725,151.3995,348.0,391.48,1.1915,1736.4093,33.62,162.56
2021-03-19,119.99,230.35,63.76,153.74800000000002,344.2,389.48,1.1903,1744.7402,33.89,163.24
2021-03-22,123.39,235.99,65.63,155.5435,339.33,392.59,1.1931,1738.6899,33.49,163.0
2021-03-23,122.54,237.58,63.48,156.875,331.77,389.5,1.1849,1727.1104,32.64,161.81
2021-03-24,120.09,235.46,62.04,154.35350000000003,328.65,387.52,1.1812,1734.1899,32.3,162.37
2021-03-25,120.59,232.34,62.02,152.31300000000002,330.55,389.7,1.1764,1726.8199,32.24,161.78
2021-03-26,121.21,236.48,64.87,152.60150000000002,327.39,395.98,1.1796,1731.9664,32.77,162.24
2021-03-29,121.39,235.24,64.5,153.78650000000002,325.73,395.78,1.1762,1711.9946,32.86,160.31
2021-03-30,119.9,231.85,63.77,152.7645,332.01,394.73,1.1714,1684.7961,31.83,157.57
2021-03-31,122.15,235.77,64.0,154.704,327.0,396.33,1.1728,1707.0074,32.5,159.96
2021-04-01,123.0,242.35,64.55,158.05,327.64,400.61,1.1775,1730.182,33.6,161.98
2021-04-02,,,,,,,1.1762,1728.84,,
2021-04-05,125.9,249.07,66.54,161.3365,323.54,406.36,1.1811,1728.4399,33.71,161.92
2021-04-06,126.21,247.86,65.56,161.19100000000003,327.06,406.12,1.1875,1743.5699,34.28,163.22
2021-04-07,127.9,249.9,66.25,163.9695,326.55,406.59,1.187,1737.28,33.93,162.76
2021-04-08,130.36,253.25,67.05,164.96500000000003,331.14,408.52,1.1912,1755.9399,34.73,164.51
2021-04-09,132.995,255.85,68.26,168.61,330.81,411.49,1.1896,1743.1,34.73,163.27
2021-04-12,131.24,255.91,65.405,168.9695,331.84,411.64,1.1909,1732.5137,33.96,162.28
2021-04-13,134.43,258.49,65.22,170.0,327.68,412.86,1.1946,1743.8298,34.56,163.43
2021-04-14,132.03,255.59,64.19,166.65,335.35,411.45,1.1978,1736.0035,34.29,162.72
2021-04-15,134.5,259.5,65.02,168.95450000000002,338.55,415.87,1.1965,1763.2084,35.71,165.35
2021-04-16,134.16,260.74,64.75,169.972,342.31,417.26,1.1983,1776.3064,36.03,166.35
2021-04-19,134.84,258.74,63.63,168.6005,343.09,415.21,1.2033,1769.3101,35.79,165.89
2021-04-20,133.11,258.26,62.7,166.73450000000003,331.88,412.17,1.2033,1777.2533,36.2,166.48
2021-04-21,133.5,260.58,63.7,168.101,335.27,416.07,1.2033,1793.4617,36.83,168.13
2021-04-22,131.94,257.17,62.57,165.452,330.85,412.27,1.2015,1783.9399,36.18,167.04
2021-04-23,134.32,261.15,59.24,167.044,339.35,416.74,1.2099,1777.18,36.06,166.4
2021-04-26,134.72,261.55,58.76,170.45000000000002,343.52,417.61,1.2083,1780.1899,35.98,166.84
2021-04-27,134.39,261.97,57.97,170.8715,346.63,417.52,1.209,1776.6899,35.3,166.42
2021-04-28,133.58,254.56,57.62,172.925,348.11,417.4,1.2123,1781.3237,35.45,166.91
2021-04-29,133.48,252.51,58.28,173.56550000000001,352.97,420.06,1.2118,1771.2433,34.77,166.22
2021-04-30,131.46,252.18,57.53,173.371,348.45,417.3,1.2018,1768.59,34.36,165.66
2021-05-03,132.54,251.86,57.26,169.3245,350.16,418.2,1.2061,1792.3615,35.68,167.81
2021-05-04,127.85,247.79,56.9,165.5935,349.84,415.62,1.2013,1778.4832,35.31,166.58
2021-05-05,128.1,246.47,56.85,163.52700000000002,357.62,415.75,1.2005,1786.444,35.61,167.27
2021-05-06,129.74,249.73,57.19,165.3185,365.97,419.07,1.2064,1815.1783,36.76,170.06
2021-05-07,130.21,252.46,57.67,164.58050000000003,370.89,422.12,1.2163,1830.4771,37.42,171.59
2021-05-10,126.85,247.18,55.97,159.5245,368.68,417.94,1.2129,1835.4399,37.38,172.11
2021-05-11,125.91,246.23,55.04,161.1955,359.92,414.21,1.2146,1836.9399,37.64,172.14
2021-05-12,122.77,239.0,53.62,157.597,354.4,405.41,1.2069,1815.4399,36.86,170.43
2021-05-13,124.97,243.03,54.01,158.0735,358.81,410.28,1.2078,1826.5699,36.93,171.13
2021-05-14,127.45,248.15,55.35,161.145,368.77,416.58,1.214,1842.19,37.84,172.69
2021-05-17,126.27,245.18,55.33,163.5195,369.25,415.52,1.2151,1866.1324,39.68,174.7
2021-05-18,124.85,243.08,54.84,161.61400000000003,364.56,411.94,1.222,1868.22,39.63,175.04
2021-05-19,124.69,243.12,55.36,161.59000000000003,358.38,410.86,1.2172,1869.5699,39.04,175.16
2021-05-20,127.31,246.48,55.95,162.38400000000001,359.78,415.28,1.2226,1876.6899,39.51,175.96
2021-05-21,125.43,245.17,56.08,160.154,366.26,414.94,1.2179,1880.3,39.29,176.04
2021-05-24,127.1,250.78,56.96,162.2495,368.29,419.17,1.2215,1881.0699,39.43,176.35
2021-05-25,126.9,251.72,56.87,162.95250000000001,364.51,418.24,1.225,1899.264,39.52,177.95
2021-05-26,126.85,251.49,56.92,163.258,367.4,419.07,1.219,1896.4399,39.46,177.64
2021-05-27,125.28,249.31,57.73,161.5055,371.37,419.29,1.2192,1896.08,39.21,177.71
2021-05-28,124.61,249.68,57.12,161.1535,372.02,420.04,1.2189,1902.64,39.42,178.38
2021-05-31,,,,,,,1.2225,1906.36,,
2021-06-01,124.28,247.4,56.89,160.9325,382.44,419.67,1.2211,1900.1899,39.49,177.9
2021-06-02,125.06,247.3,57.48,161.6995,383.44,420.33,1.2209,1907.944,39.54,178.77
2021-06-03,123.54,245.71,56.24,159.3505,388.72,418.77,1.2124,1870.5699,38.17,175.27
2021-06-04,125.89,250.79,57.37,160.311,391.45,422.6,1.2165,1889.97,38.68,177.16
2021-06-07,125.9,253.81,57.09,159.90050000000002,388.16,422.19,1.2189,1898.9962,38.65,177.87
2021-06-08,126.74,252.57,57.0,163.20550000000003,384.7,422.28,1.2171,1892.8199,38.1,177.32
2021-06-09,127.13,253.59,57.0,164.0575,382.78,421.65,1.2178,1888.2983,38.0,176.98
2021-06-10,126.11,257.24,57.38,167.48250000000002,373.94,423.61,1.2169,1898.1375,38.95,177.74
2021-06-11,127.35,257.89,57.85,167.3415,378.05,424.31,1.2106,1876.64,38.28,175.74
2021-06-14,130.48,259.89,58.19,169.1935,372.92,425.26,1.2118,1865.995,38.03,174.71
2021-06-15,129.64,258.36,57.99,169.15650000000002,371.3,424.48,1.2124,1858.6949,37.59,174.05
2021-06-16,130.15,257.38,57.22,170.76250000000002,371.0,422.11,1.1994,1811.9525,36.77,171.11
2021-06-17,131.79,260.9,57.18,174.462,361.5,421.97,1.1906,1773.3149,34.93,165.85
2021-06-18,130.46,259.43,55.67,174.34500000000003,348.83,414.92,1.186,1763.34,34.13,164.93
2021-06-21,132.3,262.63,55.87,172.698,357.54,420.86,1.1915,1782.9482,34.77,166.95
2021-06-22,133.98,265.51,55.87,175.27200000000002,357.53,423.11,1.1938,1778.5125,34.55,166.25
2021-06-23,133.7,265.275,55.26,175.19100000000003,361.05,422.6,1.1925,1778.7305,34.33,166.14
2021-06-24,133.41,266.69,56.07,172.454,368.75,425.1,1.193,1775.1827,34.44,166.04
2021-06-25,133.11,265.02,55.91,170.073,368.77,426.61,1.1933,1780.34,34.36,166.59
2021-06-28,134.78,268.72,57.48,172.1945,368.71,427.47,1.1924,1778.175,33.98,166.58
2021-06-29,136.33,271.4,56.75,172.407,372.62,427.7,1.1895,1761.09,33.64,164.83
2021-06-30,136.96,270.9,56.14,172.008,379.53,428.06,1.1855,1769.8025,33.98,165.63
2021-07-01,137.27,271.6,56.01,171.6485,374.99,430.43,1.1848,1776.6,33.96,166.2
2021-07-02,139.96,277.65,56.76,175.549,374.16,433.72,1.1864,1786.7902,34.42,167.29
2021-07-05,,,,,,,1.1861,1791.6121,,
2021-07-06,142.02,277.66,56.09,183.787,369.86,432.93,1.1822,1796.6873,34.52,168.12
2021-07-07,144.57,279.93,55.96,184.829,367.67,434.46,1.1789,1803.405,34.56,168.76
2021-07-08,143.24,277.42,55.39,186.5705,358.94,430.92,1.1842,1802.5551,33.68,168.65
2021-07-09,145.11,277.94,55.99,185.967,371.76,435.52,1.1873,1807.98,34.37,169.21
2021-07-12,144.5,277.32,56.73,185.9275,380.5,437.08,1.1859,1805.8774,33.89,169.0
2021-07-13,145.64,280.98,56.87,183.86800000000002,375.98,435.59,1.1774,1807.4351,34.28,169.22
2021-07-14,149.15,282.51,56.52,184.084,374.4,436.24,1.1835,1827.0616,34.74,171.04
2021-07-15,148.48,281.03,55.81,181.56,373.35,434.75,1.1812,1829.1866,34.97,171.07
2021-07-16,146.39,280.75,54.97,178.68150000000003,364.8,431.34,1.1805,1810.89,33.92,169.41
2021-07-19,142.45,277.01,54.64,177.47950000000003,354.72,424.97,1.1798,1812.3425,33.19,169.61
2021-07-20,146.15,279.32,55.24,178.6595,364.76,431.06,1.1779,1810.0304,33.3,169.39
2021-07-21,145.4,281.4,56.23,179.26,373.5,434.55,1.1792,1803.3145,33.62,168.76
2021-07-22,146.8,286.14,55.96,181.90150000000003,372.71,435.46,1.177,1806.6899,33.41,169.09
2021-07-23,148.56,289.67,53.0,182.832,374.05,439.94,1.1771,1801.34,33.15,168.56
2021-07-26,148.99,289.05,54.31,184.991,375.9,441.02,1.1799,1797.265,33.5,168.16
2021-07-27,146.77,286.54,53.18,181.3195,374.84,439.01,1.1814,1798.7321,33.68,168.44
2021-07-28,144.98,286.22,53.07,181.51600000000002,374.23,438.83,1.1842,1806.8809,34.19,169.29
2021-07-29,145.64,286.5,53.7,179.996,377.55,440.65,1.1886,1827.955,35.07,171.17
2021-07-30,145.86,284.91,53.72,166.3795,374.88,438.51,1.187,1813.5815,34.92,169.82
2021-08-02,145.52,284.82,53.68,166.574,378.19,437.59,1.1867,1813.385,34.78,169.61
2021-08-03,147.36,287.12,54.06,168.312,380.36,441.15,1.186,1809.9399,35.09,169.49
2021-08-04,146.95,286.51,53.9,167.736,377.86,438.98,1.1835,1811.405,34.78,169.53
2021-08-05,147.06,289.52,53.89,168.7995,384.3,441.76,1.1832,1804.0131,34.26,168.86
2021-08-06,146.14,289.46,53.92,167.247,397.89,442.49,1.176,1762.69,33.24,164.64
2021-08-09,146.09,288.33,54.05,167.0935,399.88,442.13,1.1737,1729.4575,32.43,161.72
2021-08-10,145.6,286.44,53.94,166.034,407.97,442.68,1.1718,1728.7104,32.02,161.77
2021-08-11,145.86,286.95,54.14,164.6055,413.89,443.78,1.1737,1751.5627,32.66,164.0
2021-08-12,148.89,289.81,53.54,165.175,415.0,445.11,1.1727,1752.4375,32.16,164.04
2021-08-13,149.1,292.85,53.49,164.6985,410.78,445.92,1.1791,1779.1515,32.82,166.39
2021-08-16,151.12,294.6,53.47,164.9495,408.35,446.97,1.1777,1787.2383,32.64,167.22
2021-08-17,150.19,293.08,52.69,162.098,404.97,444.04,1.1708,1785.9556,32.25,166.97
2021-08-18,146.36,290.73,52.19,160.061,398.8,439.18,1.171,1787.59,31.49,167.1
2021-08-19,146.7,296.77,52.44,159.38750000000002,393.57,439.86,1.1674,1780.179,30.96,166.61
2021-08-20,148.19,304.36,52.01,159.9975,395.87,443.36,1.1696,1780.8668,30.85,166.7
2021-08-23,149.71,304.65,53.23,163.2935,401.45,447.26,1.1743,1805.1975,32.12,168.73
2021-08-24,149.62,302.62,53.81,165.28900000000002,408.56,447.97,1.1753,1802.6055,32.11,168.65
2021-08-25,148.36,302.01,53.81,164.959,413.12,448.91,1.177,1790.6801,31.68,167.48
2021-08-26,147.54,299.09,53.13,165.8,412.41,446.26,1.175,1792.155,31.48,167.67
2021-08-27,148.6,299.72,53.89,167.4815,419.69,450.25,1.1793,1816.6689,32.61,170.19
2021-08-30,153.12,303.59,53.94,171.07850000000002,413.6,452.23,1.1795,1810.1653,32.17,169.35
2021-08-31,151.83,301.88,54.06,173.5395,413.51,451.56,1.1807,1813.4281,32.6,169.69
2021-09-01,152.51,301.83,53.67,173.95000000000002,413.66,451.8,1.1837,1813.655,32.38,169.7
2021-09-02,153.65,301.15,53.73,173.156,414.5,453.19,1.1873,1809.4005,32.5,169.25
2021-09-03,154.3,301.14,53.51,173.90250000000003,411.31,453.08,1.1882,1826.19,33.28,171.06
2021-09-06,,,,,,,1.1868,1823.1028,,
2021-09-07,156.69,300.18,53.65,175.46450000000002,410.32,451.46,1.1839,1794.1333,32.35,167.71
