Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2019-10-03 16:00:00,218.83,135.76,49.485,1705.0129,195.95,288.09,2888.6,19.91,1.0988,1509.85,27.73,142.35
2019-10-03 17:00:00,220.6,136.21,49.7601,1716.19,197.04,289.48,2902.42,19.48,1.0982,1507.8,27.68,142.13
2019-10-03 18:00:00,220.66,136.5321,49.985,1720.5,197.09,289.98,2907.39,19.39,1.098,1506.8,27.62,142.03
2019-10-03 19:00:00,220.0137,136.3051,49.89,1720.48,196.59,289.71,2904.82,19.38,1.0972,1506.7,27.54,142.05
2019-10-03 20:00:00,220.81,136.3,50.04,1724.86,197.31,290.37,2911.13,19.17,1.0968,1505.11,27.25,141.91
2019-10-03 21:00:00,220.8,136.36,50.11,1725.0,197.24,290.45,2910.63,19.12,1.0962,1504.8525,27.2,141.84
2019-10-03 22:00:00,220.5,136.24,50.04,1724.0,,290.38,2910.63,,1.097,1504.75,27.2,141.7
2019-10-03 23:00:00,220.49,136.24,50.0,1723.0,,290.21,,,1.0971,1506.8435,27.24,141.99
2019-10-04 00:00:00,220.5,135.95,50.1,1723.49,,290.05,,,1.0974,1508.1407,27.3,141.86
2019-10-04 01:00:00,,,,,,,,,1.0979,1507.5734,,
2019-10-04 02:00:00,,,,,,,,,1.098,1508.21,,
2019-10-04 03:00:00,,,,,,,,,1.0979,1509.8025,,
2019-10-04 04:00:00,,,,,,,,,1.0977,1509.776,,
2019-10-04 05:00:00,,,,,,,,,1.0969,1507.7313,,
2019-10-04 06:00:00,,,,,,,,,1.0969,1506.88,,
2019-10-04 07:00:00,,,,,,,,,1.0964,1507.7805,,
2019-10-04 08:00:00,,,,,,,,19.44,1.097,1508.11,,
2019-10-04 09:00:00,224.3,135.63,49.62,1721.01,,289.82,,19.57,1.0972,1508.61,27.45,142.19
2019-10-04 10:00:00,223.52,135.75,49.59,1716.7,,289.4,,19.9,1.0977,1509.2695,27.45,142.23
2019-10-04 11:00:00,223.75,135.85,49.7,1718.85,,289.44,,19.78,1.0987,1509.361,27.5,142.23
2019-10-04 12:00:00,224.4,135.82,49.83,1719.0,,289.53,,19.92,1.0979,1508.1555,27.45,142.19
2019-10-04 13:00:00,225.93,136.6,50.31,1729.0,,291.24,,18.7,1.0963,1497.25,27.01,141.05
2019-10-04 14:00:00,224.85,137.67,50.4,1730.2809,197.34,292.29,2930.14,18.15,1.0968,1499.1322,27.27,141.29
2019-10-04 15:00:00,225.14,137.04,50.445,1725.471,196.31,291.85,2926.37,18.16,1.0979,1506.81,27.545,142.03
2019-10-04 16:00:00,226.04,137.67,50.695,1729.08,197.55,292.9,2936.73,17.74,1.0971,1503.28,27.6,141.73
2019-10-04 17:00:00,225.9592,137.4906,50.63,1730.07,197.87,292.91,2936.89,17.89,1.0982,1508.2435,27.82,142.18
2019-10-04 18:00:00,226.31,137.53,50.6,1732.59,198.54,293.03,2937.76,17.69,1.0976,1506.36,27.77,141.82
2019-10-04 19:00:00,226.9099,137.9616,50.66,1735.0527,199.84,293.574,2943.23,17.37,1.0983,1506.7639,27.835,142.05
2019-10-04 20:00:00,227.01,138.1215,50.92,1739.4,200.77,294.37,2951.65,16.99,1.0982,1505.3075,27.89,141.93
2019-10-04 21:00:00,227.05,138.2,50.92,1740.6,200.8,294.42,2952.01,17.04,1.0976,1504.35,27.84,141.79
2019-10-04 22:00:00,227.07,138.15,50.97,1739.65,,294.4,2952.01,,1.0976,,27.8,141.86
2019-10-04 23:00:00,227.06,138.15,50.94,1740.5,,294.43,,,,,27.89,141.61
2019-10-05 00:00:00,227.08,138.25,51.0,1745.3,,294.52,,,,,27.85,141.85
2019-10-06 18:00:00,,,,,,,,,1.0977,,,
2019-10-06 19:00:00,,,,,,,,,1.0977,,,
2019-10-06 20:00:00,,,,,,,,,1.0971,,,
2019-10-06 21:00:00,,,,,,,,,1.098,,,
2019-10-06 22:00:00,,,,,,,,,1.0977,,,
2019-10-06 23:00:00,,,,,,,,,1.0981,1505.845,,
2019-10-07 00:00:00,,,,,,,,,1.0983,1508.0614,,
2019-10-07 01:00:00,,,,,,,,,1.0986,1508.3418,,
2019-10-07 02:00:00,,,,,,,,,1.0986,1507.6155,,
2019-10-07 03:00:00,,,,,,,,,1.0984,1507.754,,
2019-10-07 04:00:00,,,,,,,,,1.098,1506.45,,
2019-10-07 05:00:00,,,,,,,,,1.098,1505.6619,,
2019-10-07 06:00:00,,,,,,,,,1.0976,1505.2061,,
2019-10-07 07:00:00,,,,,,,,,1.0979,1505.7942,,
2019-10-07 08:00:00,,,,,,,,18.34,1.0972,1502.743,,
2019-10-07 09:00:00,225.66,137.53,50.73,1732.42,,292.92,,18.46,1.0962,1501.4858,,141.47
2019-10-07 10:00:00,226.0,137.59,,1732.0,,293.0,,18.43,1.0973,1502.748,,141.6
2019-10-07 11:00:00,227.17,138.0,50.76,1737.8,,293.97,,17.94,1.0976,1499.31,,141.33
2019-10-07 12:00:00,226.64,137.95,50.75,1734.08,,293.68,,18.1,1.0985,1498.8022,27.73,141.25
2019-10-07 13:00:00,226.3701,137.84,50.78,1735.0,,293.59,,18.01,1.0997,1498.11,27.73,141.2
2019-10-07 14:00:00,227.05,137.2,50.76,1729.47,200.17,293.16,2939.15,18.04,1.0992,1501.4,27.8,141.56
2019-10-07 15:00:00,228.76,137.525,50.82,1743.3919,200.73,294.07,2948.53,17.46,1.0993,1502.7587,27.94,141.65
2019-10-07 16:00:00,229.41,138.0167,51.025,1742.6478,201.48,294.83,2955.74,17.03,1.0983,1498.5809,27.8,141.25
2019-10-07 17:00:00,229.39,137.5616,50.9,1737.16,201.4,294.34,2951.03,17.15,1.0982,1499.561,27.74,141.3456
2019-10-07 18:00:00,229.881,137.94,51.07,1740.8214,202.31,295.15,2959.03,16.83,1.0976,1491.475,27.63,140.6
2019-10-07 19:00:00,227.4258,137.39,50.73,1735.4733,200.78,293.74,2944.81,17.7,1.0972,1492.3275,27.67,140.69
2019-10-07 20:00:00,227.06,137.1,50.62,1732.5,200.39,293.11,2938.27,17.72,1.0974,1492.7297,27.59,140.72
2019-10-07 21:00:00,227.1,138.06,50.77,1731.65,200.4,292.95,2938.79,17.86,1.0969,1493.15,27.62,140.75
2019-10-07 22:00:00,227.15,137.9,50.62,1731.58,,292.88,,,1.0969,1493.35,27.65,140.69
2019-10-07 23:00:00,227.15,137.86,50.6,1732.0,,293.04,,,1.0971,1492.4399,27.59,140.7
2019-10-08 00:00:00,227.4,137.93,50.56,1732.2,,293.04,,,1.0971,1492.0,27.62,140.6
2019-10-08 01:00:00,,,,,,,,,1.0967,1488.9,,
2019-10-08 02:00:00,,,,,,,,,1.0973,1491.545,,
2019-10-08 03:00:00,,,,,,,,,1.0976,1491.666,,
2019-10-08 04:00:00,,,,,,,,,1.0974,1491.2242,,
2019-10-08 05:00:00,,,,,,,,,1.0976,1491.0599,,
2019-10-08 06:00:00,,,,,,,,,1.0974,1490.7299,,
2019-10-08 07:00:00,,,,,,,,,1.0983,1490.7021,,
2019-10-08 08:00:00,,,,,,,,18.15,1.0977,1496.6339,,
2019-10-08 09:00:00,227.36,138.18,,1733.0,,292.86,,18.15,1.0989,1498.2,,141.28
2019-10-08 10:00:00,227.0,137.8,50.56,1726.0,,292.29,,18.51,1.0988,1500.993,27.97,141.47
2019-10-08 11:00:00,225.9,137.3,50.21,1721.0,,291.54,,18.96,1.0985,1502.2509,,141.59
2019-10-08 12:00:00,225.6,137.25,50.27,1721.4,,291.3,,19.27,1.0986,1505.7906,27.98,141.87
2019-10-08 13:00:00,225.47,137.25,50.34,1721.0,,291.23,,19.12,1.0984,1503.2,27.9999,141.75
2019-10-08 14:00:00,225.83,136.24,49.73,1719.83,196.29,289.66,2904.14,19.66,1.0972,1506.0674,27.94,141.95
2019-10-08 15:00:00,226.26,136.9,50.015,1720.73,197.53,290.17,2909.07,19.31,1.0954,1502.1573,27.825,141.56
2019-10-08 16:00:00,226.1,136.96,49.89,1715.7996,197.4,289.55,2903.05,19.45,1.0947,1501.7661,27.99,141.55
2019-10-08 17:00:00,226.77,137.299,50.11,1719.5,198.0,290.34,2910.72,19.22,1.0952,1500.0668,28.005,141.3962
2019-10-08 18:00:00,226.95,137.12,50.21,1718.87,198.07,290.62,2913.78,19.02,1.0951,1500.8593,28.13,141.4699
2019-10-08 19:00:00,226.27,136.7899,50.065,1718.6942,197.94,290.47,2912.01,19.25,1.0952,1505.845,28.145,141.87
2019-10-08 20:00:00,224.39,135.66,49.73,1705.25,197.25,288.55,2892.71,20.33,1.0955,1505.81,28.37,141.93
2019-10-08 21:00:00,224.0,135.84,49.8,1705.87,197.37,288.72,2893.06,20.28,1.0954,1505.36,28.35,141.91
2019-10-08 22:00:00,223.98,135.89,49.87,1705.42,,288.72,2893.06,,1.0955,1505.26,28.36,141.95
2019-10-08 23:00:00,223.65,135.67,49.74,1704.97,,288.42,,,1.0957,1507.0,28.36,142.11
2019-10-09 00:00:00,223.76,135.52,49.63,1704.44,,288.53,,,1.0959,1508.59,28.47,142.2
2019-10-09 01:00:00,,,,,,,,,1.0956,1505.2371,,
2019-10-09 02:00:00,,,,,,,,,1.0961,1505.161,,
2019-10-09 03:00:00,,,,,,,,,1.0964,1504.9637,,
2019-10-09 04:00:00,,,,,,,,,1.0963,1505.4716,,
2019-10-09 05:00:00,,,,,,,,,1.0962,1505.7,,
2019-10-09 06:00:00,,,,,,,,,1.0959,1506.7642,,
2019-10-09 07:00:00,,,,,,,,,1.0961,1508.0,,
2019-10-09 08:00:00,,,,,,,,19.66,1.0976,1508.2065,,
2019-10-09 09:00:00,225.75,136.68,,1712.51,,290.03,,19.38,1.0982,1505.1951,28.32,141.78
2019-10-09 10:00:00,227.04,137.39,50.46,1723.5,,291.38,,19.08,1.098,1501.2673,28.3,141.55
2019-10-09 11:00:00,227.24,137.28,50.3,1724.95,,291.06,,19.13,1.0979,1502.1195,28.31,141.63
2019-10-09 12:00:00,227.1,137.05,50.47,1722.23,,291.36,,19.08,1.0978,1501.4,28.18,141.52
2019-10-09 13:00:00,226.76,136.87,50.3002,1719.5,,290.89,,19.27,1.0973,1504.7216,28.3,141.86
2019-10-09 14:00:00,226.2,137.29,50.4,1719.3468,198.18,290.43,2910.81,19.69,1.0979,1507.658,28.25,142.11
2019-10-09 15:00:00,226.03,137.67,50.4138,1723.52,198.16,290.75,2914.09,19.12,1.0978,1507.61,28.18,142.11
2019-10-09 16:00:00,226.71,137.7926,50.42,1726.1338,198.09,290.94,2915.99,18.99,1.0976,1507.41,28.13,142.11
2019-10-09 17:00:00,227.12,138.055,50.515,1727.27,197.98,291.325,2919.67,18.83,1.0971,1504.5746,27.96,141.82
2019-10-09 18:00:00,226.8592,138.1432,50.535,1724.46,197.8,291.39,2920.5,18.86,1.0977,1506.75,28.19,142.06
2019-10-09 19:00:00,227.31,138.5126,50.6662,1727.47,197.52,291.935,2925.74,18.36,1.0972,1507.14,28.1,142.07
2019-10-09 20:00:00,227.0,138.21,50.49,1721.79,196.84,291.23,2919.56,18.89,1.0974,1506.7,28.06,142.07
2019-10-09 21:00:00,227.12,138.32,50.48,1721.51,196.85,291.46,2919.4,18.64,1.0969,1505.2725,28.05,141.9
2019-10-09 22:00:00,227.05,138.28,50.489,1721.99,,291.32,2919.4,,1.0973,1505.05,28.05,141.96
2019-10-09 23:00:00,223.3,136.36,49.21,1706.03,,287.95,,,1.0983,1515.66,28.4,143.09
2019-10-10 00:00:00,224.3,136.72,49.5,1710.0,,289.3,,,1.0983,1513.91,28.39,142.48
2019-10-10 01:00:00,,,,,,,,,1.098,1511.36,,
2019-10-10 02:00:00,,,,,,,,,1.0987,1508.7751,,
2019-10-10 03:00:00,,,,,,,,,1.099,1509.21,,
2019-10-10 04:00:00,,,,,,,,,1.0987,1508.807,,
2019-10-10 05:00:00,,,,,,,,,1.0985,1508.4097,,
2019-10-10 06:00:00,,,,,,,,,1.0987,1506.8345,,
2019-10-10 07:00:00,,,,,,,,,1.1006,1506.6942,,
2019-10-10 08:00:00,,,,,,,,19.61,1.1016,1508.793,,
2019-10-10 09:00:00,227.72,138.3,50.42,1724.0,,290.92,,19.39,1.1017,1508.64,28.17,142.24
2019-10-10 10:00:00,227.35,138.0,,1722.05,,291.1,,19.36,1.103,1507.9,,142.12
2019-10-10 11:00:00,227.89,138.24,50.44,1726.41,,290.94,,19.44,1.1024,1506.3979,27.98,141.9
2019-10-10 12:00:00,227.37,138.05,50.47,1719.79,,290.62,,19.52,1.1024,1508.291,28.13,142.16
2019-10-10 13:00:00,227.73,138.34,50.42,1723.07,,291.04,,19.22,1.1023,1502.5575,27.9,141.63
2019-10-10 14:00:00,229.8501,139.33,51.24,1732.7495,199.99,293.17,2938.35,18.14,1.1017,1494.4888,27.6,140.86
2019-10-10 15:00:00,230.135,139.285,51.54,1736.5,200.75,293.79,2943.98,17.78,1.1011,1493.4746,27.74,140.74
2019-10-10 16:00:00,230.07,139.62,51.46,1731.7283,201.0,293.99,2946.16,18.05,1.1016,1494.2775,27.88,140.84
2019-10-10 17:00:00,229.9,139.2,51.16,1721.23,200.34,293.27,2938.99,18.19,1.1014,1495.165,27.97,140.9
2019-10-10 18:00:00,229.7374,139.0972,51.115,1722.0696,200.1,293.4,2940.28,17.96,1.1014,1497.0,28.07,141.1082
2019-10-10 19:00:00,229.7713,138.93,51.0437,1718.46,199.82,292.8352,2934.8,18.27,1.1007,1494.585,28.08,140.89
2019-10-10 20:00:00,230.09,139.11,51.11,1720.55,199.91,293.24,2937.87,17.77,1.1009,1493.925,28.05,140.82
2019-10-10 21:00:00,230.82,139.69,51.29,1725.5,199.87,294.32,2938.13,17.57,1.1004,1493.61,28.01,140.77
2019-10-10 22:00:00,230.84,139.46,51.26,1726.0,,294.18,,,1.1008,1494.0,27.94,140.82
2019-10-10 23:00:00,230.98,139.42,51.25,1727.25,,294.22,,,1.1007,1492.8075,28.03,140.7
2019-10-11 00:00:00,231.25,139.55,51.35,1728.4,,294.08,,,1.101,1493.9083,27.9,140.71
2019-10-11 01:00:00,,,,,,,,,1.1004,1491.049,,
2019-10-11 02:00:00,,,,,,,,,1.1016,1495.67,,
2019-10-11 03:00:00,,,,,,,,,1.1017,1496.4312,,
2019-10-11 04:00:00,,,,,,,,,1.1015,1495.3335,,
2019-10-11 05:00:00,,,,,,,,,1.1014,1495.1675,,
2019-10-11 06:00:00,,,,,,,,,1.1014,1496.0435,,
2019-10-11 07:00:00,,,,,,,,,1.1016,1499.0649,,
2019-10-11 08:00:00,,,,,,,,17.34,1.1013,1502.2906,,
2019-10-11 09:00:00,232.72,140.75,51.68,1737.72,,296.0,,16.93,1.1008,1498.8782,28.3,141.3
2019-10-11 10:00:00,233.0,140.76,51.74,1740.0,,296.17,,16.84,1.1019,1495.0,,140.86
2019-10-11 11:00:00,232.91,140.57,51.7,1739.0,,296.19,,16.78,1.1034,1494.6171,,140.85
2019-10-11 12:00:00,232.99,140.64,51.89,1740.74,,296.41,,16.74,1.1052,1482.7502,27.71,139.71
2019-10-11 13:00:00,232.81,140.4,52.0,1739.27,,296.19,,16.72,1.1044,1483.4,27.7,139.88
2019-10-11 14:00:00,233.7,140.57,52.365,1740.35,205.41,297.26,2978.85,16.12,1.1052,1482.158,27.355,139.77
2019-10-11 15:00:00,233.92,140.58,52.375,1742.9367,206.15,297.69,2983.46,15.96,1.1033,1477.7747,27.24,139.31
2019-10-11 16:00:00,234.4799,140.3935,52.3,1741.03,206.24,297.7588,2983.66,16.14,1.1037,1481.13,27.285,139.6225
2019-10-11 17:00:00,234.829,140.455,52.2944,1739.0101,205.8,297.65,2982.4,16.33,1.1049,1484.8253,27.24,139.97
2019-10-11 18:00:00,235.3,140.62,52.52,1742.2133,206.65,298.13,2987.43,15.81,1.1046,1484.8746,27.17,139.95
2019-10-11 19:00:00,236.5,140.695,52.51,1742.35,206.74,298.29,2989.19,15.6,1.1041,1483.975,27.08,139.87
2019-10-11 20:00:00,236.22,139.61,52.06,1729.98,204.7,296.26,2969.73,15.85,1.1039,1485.61,26.97,140.04
2019-10-11 21:00:00,236.35,139.8,52.02,1732.01,204.68,296.47,2970.27,15.58,1.1042,1488.76,27.03,140.31
2019-10-11 22:00:00,236.76,139.84,52.08,1732.0,,296.6,2970.27,,1.104,1489.45,27.06,140.28
2019-10-11 23:00:00,236.9,139.95,52.09,1732.82,,296.8,,,,,27.08,140.11
2019-10-12 00:00:00,237.25,139.99,52.16,1734.49,,296.85,,,,,27.0999,140.11
2019-10-13 18:00:00,,,,,,,,,1.1036,,,
2019-10-13 19:00:00,,,,,,,,,1.1035,,,
2019-10-13 20:00:00,,,,,,,,,1.1033,,,
2019-10-13 21:00:00,,,,,,,,,1.1032,,,
2019-10-13 22:00:00,,,,,,,,,1.1037,,,
2019-10-13 23:00:00,,,,,,,,,1.1029,1483.905,,
2019-10-14 00:00:00,,,,,,,,,1.1026,1484.41,,
2019-10-14 01:00:00,,,,,,,,,1.1026,1485.661,,
2019-10-14 02:00:00,,,,,,,,,1.1026,1486.0642,,
2019-10-14 03:00:00,,,,,,,,,1.1028,1486.731,,
2019-10-14 04:00:00,,,,,,,,,1.1031,1486.2115,,
2019-10-14 05:00:00,,,,,,,,,1.1031,1486.6925,,
2019-10-14 06:00:00,,,,,,,,,1.1028,1487.528,,
2019-10-14 07:00:00,,,,,,,,,1.1017,1487.4,,
2019-10-14 08:00:00,,,,,,,,15.81,1.1016,1489.7406,,
2019-10-14 09:00:00,236.4,139.75,51.91,1731.92,,296.4,,15.71,1.103,1489.7,,140.41
2019-10-14 10:00:00,234.37,139.1,51.73,1724.25,,294.99,,16.45,1.1036,1494.1636,,140.87
2019-10-14 11:00:00,235.0,139.3,51.85,1724.65,,295.54,,16.18,1.1029,1494.6123,27.15,140.87
2019-10-14 12:00:00,236.2,139.7,51.95,1728.11,,295.94,,16.09,1.1027,1494.1158,27.18,140.81
2019-10-14 13:00:00,235.85,139.67,51.97,1727.5,,295.71,,16.09,1.1023,1491.69,27.08,140.56
2019-10-14 14:00:00,237.163,139.91,51.73,1725.8858,204.49,296.14,2967.99,15.37,1.1023,1491.2378,27.08,140.55
2019-10-14 15:00:00,237.9,140.165,51.81,1728.7428,204.13,296.59,2972.33,15.27,1.1023,1491.0941,27.23,140.545
2019-10-14 16:00:00,237.0,139.92,51.549,1726.84,205.26,296.325,2969.59,14.98,1.1025,1492.3163,27.18,140.66
2019-10-14 17:00:00,236.36,139.67,51.555,1728.065,205.69,296.15,2967.81,14.9,1.1029,1493.1384,27.245,140.72
2019-10-14 18:00:00,236.695,139.8103,51.5614,1737.4981,205.65,296.37,2969.87,14.84,1.1024,1492.78,27.2,140.71
2019-10-14 19:00:00,236.22,139.88,51.65,1739.321,205.81,296.22,2968.56,14.96,1.1029,1491.255,27.11,140.56
2019-10-14 20:00:00,235.89,139.54,51.64,1736.5,205.82,296.01,2965.93,14.8,1.1025,1491.71,27.06,140.59
2019-10-14 21:00:00,235.9,139.59,51.64,1735.72,205.82,296.03,2966.15,14.57,1.1028,1493.095,27.05,140.72
2019-10-14 22:00:00,235.98,139.6,51.68,1735.79,,296.02,,,1.1023,1493.4,27.08,140.59
2019-10-14 23:00:00,236.1,139.73,51.68,1736.5,,296.32,,,1.1027,1491.665,27.02,140.59
2019-10-15 00:00:00,236.45,139.82,52.25,1739.25,,296.67,,,1.1025,1491.1829,27.22,140.5
2019-10-15 01:00:00,,,,,,,,,1.1025,1492.8165,,
2019-10-15 02:00:00,,,,,,,,,1.103,1494.9229,,
2019-10-15 03:00:00,,,,,,,,,1.1026,1494.333,,
2019-10-15 04:00:00,,,,,,,,,1.1032,1494.4144,,
2019-10-15 05:00:00,,,,,,,,,1.1027,1493.777,,
2019-10-15 06:00:00,,,,,,,,,1.1031,1491.3905,,
2019-10-15 07:00:00,,,,,,,,,1.1038,1490.3766,,
2019-10-15 08:00:00,,,,,,,,14.03,1.1019,1492.548,,
2019-10-15 09:00:00,237.3,140.25,52.04,1743.37,,297.05,,14.18,1.1025,1494.526,,140.9
2019-10-15 10:00:00,237.22,140.3,52.08,1745.0,,297.29,,14.11,1.1012,1493.9855,27.14,140.89
2019-10-15 11:00:00,236.57,140.03,51.93,1746.74,,296.9,,14.3,1.1014,1495.16,27.21,140.94
2019-10-15 12:00:00,236.72,140.05,51.96,1740.92,,296.86,,14.34,1.1004,1493.3676,27.05,140.77
2019-10-15 13:00:00,236.44,140.0,51.95,1739.33,,296.83,,14.22,1.1003,1490.986,26.96,140.54
2019-10-15 14:00:00,236.77,140.46,51.9299,1744.447,199.29,297.41,2980.8,14.0,1.0992,1487.573,26.811,140.1838
2019-10-15 15:00:00,237.45,141.605,52.6678,1752.17,202.38,299.45,3000.68,13.67,1.1034,1479.1345,26.505,139.41
2019-10-15 16:00:00,235.695,141.415,52.84,1758.815,204.91,299.22,2998.75,13.69,1.1034,1481.2732,26.56,139.61
2019-10-15 17:00:00,236.03,141.47,52.935,1759.7312,206.15,299.37,3000.05,13.59,1.1022,1480.611,26.465,139.5336
2019-10-15 18:00:00,235.8056,141.61,53.015,1774.11,206.54,299.48,3001.38,13.64,1.1028,1480.2651,26.32,139.51
2019-10-15 19:00:00,235.9,141.4783,52.855,1771.58,207.19,299.29,2999.22,13.61,1.1034,1481.2252,26.36,139.61
2019-10-15 20:00:00,235.32,141.57,52.64,1767.29,206.41,298.9,2995.97,13.53,1.1034,1480.86,26.19,139.6
2019-10-15 21:00:00,235.46,141.7,52.62,1768.43,206.46,299.03,2995.68,13.54,1.1031,1480.865,26.2,139.5602
2019-10-15 22:00:00,235.6,141.8,52.62,1768.5,,299.11,2995.68,,1.1031,1480.88,26.21,139.6
2019-10-15 23:00:00,235.43,141.57,52.55,1768.89,,298.95,,,1.1033,1480.92,26.25,139.55
2019-10-16 00:00:00,235.05,141.53,52.6,1768.89,,298.88,,,1.1034,1481.66,26.32,139.7
2019-10-16 01:00:00,,,,,,,,,1.1031,1483.56,,
2019-10-16 02:00:00,,,,,,,,,1.1027,1482.9833,,
2019-10-16 03:00:00,,,,,,,,,1.1027,1482.81,,
2019-10-16 04:00:00,,,,,,,,,1.103,1483.2955,,
2019-10-16 05:00:00,,,,,,,,,1.1029,1484.17,,
2019-10-16 06:00:00,,,,,,,,,1.1035,1483.09,,
2019-10-16 07:00:00,,,,,,,,,1.1046,1480.9219,,
2019-10-16 08:00:00,,,,,,,,13.95,1.1033,1483.2346,,
2019-10-16 09:00:00,234.79,141.38,52.6,1765.12,,298.38,,14.06,1.1035,1483.4973,26.35,139.88
2019-10-16 10:00:00,234.35,141.22,52.58,1765.13,,298.19,,14.12,1.1038,1482.0262,26.35,139.72
2019-10-16 11:00:00,234.49,141.3,,1766.08,,298.48,,14.03,1.1025,1481.4459,26.33,139.74
2019-10-16 12:00:00,234.63,141.3,52.6,1769.0,,298.6,,13.83,1.1025,1481.61,26.25,139.61
2019-10-16 13:00:00,234.7,141.1,52.5,1769.05,,298.6,,13.77,1.1039,1490.4354,26.51,140.49
2019-10-16 14:00:00,234.56,139.695,52.39,1780.21,206.63,298.16,2988.13,14.13,1.1051,1486.6205,26.335,140.13
2019-10-16 15:00:00,234.46,140.51,52.44,1783.9907,206.83,299.02,2996.29,13.72,1.1051,1485.01,26.49,139.99
2019-10-16 16:00:00,234.36,139.97,52.31,1778.05,207.14,298.665,2993.14,13.82,1.1073,1487.978,26.53,140.24
2019-10-16 17:00:00,233.7,139.918,52.2159,1775.36,206.99,298.21,2988.3,13.94,1.1079,1488.752,26.55,140.32
2019-10-16 18:00:00,233.71,139.89,52.21,1778.6863,207.22,298.1,2987.02,14.03,1.1068,1488.9351,26.6,140.35
2019-10-16 19:00:00,233.985,140.29,52.345,1782.3571,208.5,298.56,2991.72,13.8,1.1071,1489.1792,26.5305,140.39
2019-10-16 20:00:00,234.39,140.48,52.445,1777.42,207.42,298.41,2990.42,13.74,1.1075,1489.6475,26.715,140.4
2019-10-16 21:00:00,234.6,140.4702,52.48,1785.0,207.42,298.6,2989.69,13.68,1.107,1489.78,26.7002,140.38
2019-10-16 22:00:00,234.79,140.53,52.4169,1785.0,,298.6,2989.69,,1.1073,1489.37,26.71,140.41
2019-10-16 23:00:00,234.44,140.35,52.38,1783.75,,298.31,,,1.1075,1490.52,26.73,140.42
2019-10-17 00:00:00,234.35,140.35,52.36,1785.8,,298.25,,,1.1073,1489.92,26.72,140.56
2019-10-17 01:00:00,,,,,,,,,1.1081,1491.671,,
2019-10-17 02:00:00,,,,,,,,,1.108,1488.17,,
2019-10-17 03:00:00,,,,,,,,,1.1076,1488.2434,,
2019-10-17 04:00:00,,,,,,,,,1.1077,1488.2891,,
2019-10-17 05:00:00,,,,,,,,,1.1075,1487.5364,,
2019-10-17 06:00:00,,,,,,,,,1.1069,1490.0763,,
2019-10-17 07:00:00,,,,,,,,,1.1066,1490.8904,,
2019-10-17 08:00:00,,,,,,,,13.71,1.1077,1487.5,,
2019-10-17 09:00:00,234.8,140.61,52.52,1790.18,,298.97,,13.63,1.1088,1488.4489,,140.29
2019-10-17 10:00:00,235.58,140.98,53.0,1796.0,,299.82,,13.46,1.1116,1485.4033,26.62,139.89
2019-10-17 11:00:00,235.65,140.98,52.76,1795.0,,299.68,,13.58,1.1111,1486.7698,26.52,140.11
2019-10-17 12:00:00,235.93,141.15,52.82,1798.97,,299.5,,13.59,1.1114,1487.913,26.57,140.25
2019-10-17 13:00:00,235.59,141.12,52.73,1798.46,,299.56,,13.6,1.1116,1490.0249,26.54,140.44
2019-10-17 14:00:00,235.855,140.96,52.19,1794.595,207.65,300.09,3007.03,13.6,1.1122,1493.2227,26.885,140.74
2019-10-17 15:00:00,234.48,139.62,51.71,1786.465,205.785,299.25,2999.17,13.86,1.1114,1491.231,26.935,140.55
2019-10-17 16:00:00,233.92,139.31,51.47,1789.12,204.86,298.91,2995.34,14.03,1.1127,1495.8,27.3,141.04
2019-10-17 17:00:00,234.38,139.49,51.59,1791.7898,206.11,299.3,2999.04,13.84,1.1124,1494.653,27.17,140.88
2019-10-17 18:00:00,234.91,139.605,51.695,1791.33,206.81,299.38,2999.98,13.78,1.1127,1495.11,27.25,140.95
2019-10-17 19:00:00,235.12,139.848,51.7971,1793.745,207.54,299.58,3001.83,13.66,1.1122,1492.0551,27.06,140.67
2019-10-17 20:00:00,235.29,139.67,51.89,1787.73,206.52,299.24,2998.14,13.77,1.1124,1491.665,27.08,140.61
2019-10-17 21:00:00,235.38,139.62,51.86,1788.74,206.46,299.27,2997.95,13.79,1.1122,1491.7,27.03,140.65
2019-10-17 22:00:00,235.34,139.7,51.86,1788.8,,299.22,2997.95,,1.1127,1491.64,27.08,140.61
2019-10-17 23:00:00,235.22,139.74,51.85,1789.0,,299.16,,,1.1125,1492.5699,27.07,140.61
2019-10-18 00:00:00,235.21,139.65,51.78,1788.98,,299.16,,,1.1124,1492.51,27.0,140.63
2019-10-18 01:00:00,,,,,,,,,1.1128,1492.1263,,
2019-10-18 02:00:00,,,,,,,,,1.1123,1491.7878,,
2019-10-18 03:00:00,,,,,,,,,1.1123,1491.8851,,
2019-10-18 04:00:00,,,,,,,,,1.1127,1492.2341,,
2019-10-18 05:00:00,,,,,,,,,1.1121,1491.4622,,
2019-10-18 06:00:00,,,,,,,,,1.1118,1492.129,,
2019-10-18 07:00:00,,,,,,,,,1.1115,1490.0853,,
2019-10-18 08:00:00,,,,,,,,14.06,1.1122,1488.0381,,
2019-10-18 09:00:00,234.83,140.01,51.75,1787.48,,299.07,,14.08,1.1126,1487.4258,26.92,140.18
2019-10-18 10:00:00,235.3,140.1,,1783.22,,299.32,,14.07,1.1128,1488.1,,140.16
